invoice_number,stock_code,description,quantity,invoice_datetime,invoice_date,invoice_time,unit_price,customer_id,country
577482,20726,LUNCH BAG WOODLAND,5,2011-11-20 11:43:00,2011-11-20,11:43:00,1.65,16762.0,United Kingdom
577482,20728,LUNCH BAG CARS BLUE,5,2011-11-20 11:43:00,2011-11-20,11:43:00,1.65,16762.0,United Kingdom
577482,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-20 11:43:00,2011-11-20,11:43:00,4.95,16762.0,United Kingdom
577482,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-11-20 11:43:00,2011-11-20,11:43:00,4.25,16762.0,United Kingdom
577482,23356,LOVE HOT WATER BOTTLE,2,2011-11-20 11:43:00,2011-11-20,11:43:00,5.95,16762.0,United Kingdom
577482,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-20 11:43:00,2011-11-20,11:43:00,1.69,16762.0,United Kingdom
577482,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-20 11:43:00,2011-11-20,11:43:00,1.65,16762.0,United Kingdom
577482,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-20 11:43:00,2011-11-20,11:43:00,1.65,16762.0,United Kingdom
577482,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-11-20 11:43:00,2011-11-20,11:43:00,4.95,16762.0,United Kingdom
577482,23355,HOT WATER BOTTLE KEEP CALM,3,2011-11-20 11:43:00,2011-11-20,11:43:00,4.95,16762.0,United Kingdom
577483,22470,HEART OF WICKER LARGE,1,2011-11-20 11:50:00,2011-11-20,11:50:00,2.95,14502.0,United Kingdom
577483,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-11-20 11:50:00,2011-11-20,11:50:00,0.55,14502.0,United Kingdom
577483,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-20 11:50:00,2011-11-20,11:50:00,6.95,14502.0,United Kingdom
577483,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2011-11-20 11:50:00,2011-11-20,11:50:00,2.95,14502.0,United Kingdom
577483,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-11-20 11:50:00,2011-11-20,11:50:00,2.95,14502.0,United Kingdom
577483,22469,HEART OF WICKER SMALL,4,2011-11-20 11:50:00,2011-11-20,11:50:00,1.65,14502.0,United Kingdom
577483,22470,HEART OF WICKER LARGE,3,2011-11-20 11:50:00,2011-11-20,11:50:00,2.95,14502.0,United Kingdom
577483,84836,ZINC METAL HEART DECORATION,4,2011-11-20 11:50:00,2011-11-20,11:50:00,1.25,14502.0,United Kingdom
577483,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-11-20 11:50:00,2011-11-20,11:50:00,1.69,14502.0,United Kingdom
577483,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-20 11:50:00,2011-11-20,11:50:00,4.95,14502.0,United Kingdom
577483,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-20 11:50:00,2011-11-20,11:50:00,4.95,14502.0,United Kingdom
577483,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-20 11:50:00,2011-11-20,11:50:00,4.95,14502.0,United Kingdom
577483,22113,GREY HEART HOT WATER BOTTLE,1,2011-11-20 11:50:00,2011-11-20,11:50:00,4.25,14502.0,United Kingdom
577483,22867,HAND WARMER BIRD DESIGN,2,2011-11-20 11:50:00,2011-11-20,11:50:00,2.1,14502.0,United Kingdom
577483,22865,HAND WARMER OWL DESIGN,2,2011-11-20 11:50:00,2011-11-20,11:50:00,2.1,14502.0,United Kingdom
577484,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-20 11:52:00,2011-11-20,11:52:00,0.83,13536.0,United Kingdom
577484,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-11-20 11:52:00,2011-11-20,11:52:00,0.55,13536.0,United Kingdom
577484,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,40,2011-11-20 11:52:00,2011-11-20,11:52:00,0.29,13536.0,United Kingdom
577484,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,40,2011-11-20 11:52:00,2011-11-20,11:52:00,0.29,13536.0,United Kingdom
577484,22865,HAND WARMER OWL DESIGN,6,2011-11-20 11:52:00,2011-11-20,11:52:00,2.1,13536.0,United Kingdom
577484,22633,HAND WARMER UNION JACK,6,2011-11-20 11:52:00,2011-11-20,11:52:00,2.1,13536.0,United Kingdom
577484,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-20 11:52:00,2011-11-20,11:52:00,2.95,13536.0,United Kingdom
577484,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-20 11:52:00,2011-11-20,11:52:00,2.95,13536.0,United Kingdom
577484,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-11-20 11:52:00,2011-11-20,11:52:00,1.45,13536.0,United Kingdom
577484,23301,GARDENERS KNEELING PAD KEEP CALM ,48,2011-11-20 11:52:00,2011-11-20,11:52:00,1.45,13536.0,United Kingdom
577485,22077,6 RIBBONS RUSTIC CHARM,4,2011-11-20 11:56:00,2011-11-20,11:56:00,1.95,16360.0,United Kingdom
577485,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-11-20 11:56:00,2011-11-20,11:56:00,0.55,16360.0,United Kingdom
577485,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-20 11:56:00,2011-11-20,11:56:00,0.55,16360.0,United Kingdom
577485,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-11-20 11:56:00,2011-11-20,11:56:00,0.55,16360.0,United Kingdom
577485,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.25,16360.0,United Kingdom
577485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22804,PINK HANGING HEART T-LIGHT HOLDER,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22633,HAND WARMER UNION JACK,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.1,16360.0,United Kingdom
577485,22865,HAND WARMER OWL DESIGN,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.1,16360.0,United Kingdom
577485,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.45,16360.0,United Kingdom
577485,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2011-11-20 11:56:00,2011-11-20,11:56:00,0.55,16360.0,United Kingdom
577485,22561,WOODEN SCHOOL COLOURING SET,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.25,16360.0,United Kingdom
577485,22197,POPCORN HOLDER,20,2011-11-20 11:56:00,2011-11-20,11:56:00,0.85,16360.0,United Kingdom
577485,22667,RECIPE BOX RETROSPOT ,3,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577485,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-11-20 11:56:00,2011-11-20,11:56:00,1.25,16360.0,United Kingdom
577485,22189,CREAM HEART CARD HOLDER,3,2011-11-20 11:56:00,2011-11-20,11:56:00,3.95,16360.0,United Kingdom
577485,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22383,LUNCH BAG SUKI DESIGN ,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22467,GUMBALL COAT RACK,2,2011-11-20 11:56:00,2011-11-20,11:56:00,2.55,16360.0,United Kingdom
577485,23240,SET OF 4 KNICK KNACK TINS DOILY ,3,2011-11-20 11:56:00,2011-11-20,11:56:00,4.15,16360.0,United Kingdom
577485,21889,WOODEN BOX OF DOMINOES,3,2011-11-20 11:56:00,2011-11-20,11:56:00,1.25,16360.0,United Kingdom
577485,22113,GREY HEART HOT WATER BOTTLE,2,2011-11-20 11:56:00,2011-11-20,11:56:00,4.25,16360.0,United Kingdom
577485,23356,LOVE HOT WATER BOTTLE,1,2011-11-20 11:56:00,2011-11-20,11:56:00,5.95,16360.0,United Kingdom
577485,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-20 11:56:00,2011-11-20,11:56:00,4.25,16360.0,United Kingdom
577485,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-11-20 11:56:00,2011-11-20,11:56:00,4.95,16360.0,United Kingdom
577485,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22555,PLASTERS IN TIN STRONGMAN,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22551,PLASTERS IN TIN SPACEBOY,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,20728,LUNCH BAG CARS BLUE,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.65,16360.0,United Kingdom
577485,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.25,16360.0,United Kingdom
577485,22568,FELTCRAFT CUSHION OWL,3,2011-11-20 11:56:00,2011-11-20,11:56:00,3.75,16360.0,United Kingdom
577485,48194,DOORMAT HEARTS,1,2011-11-20 11:56:00,2011-11-20,11:56:00,8.25,16360.0,United Kingdom
577485,22150,3 STRIPEY MICE FELTCRAFT,2,2011-11-20 11:56:00,2011-11-20,11:56:00,1.95,16360.0,United Kingdom
577485,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-11-20 11:56:00,2011-11-20,11:56:00,0.55,16360.0,United Kingdom
577485,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-11-20 11:56:00,2011-11-20,11:56:00,2.95,16360.0,United Kingdom
577487,23293,SET OF 12 FAIRY CAKE BAKING CASES,24,2011-11-20 12:00:00,2011-11-20,12:00:00,0.72,15061.0,United Kingdom
577487,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,2011-11-20 12:00:00,2011-11-20,12:00:00,2.95,15061.0,United Kingdom
577488,48187,DOORMAT NEW ENGLAND,2,2011-11-20 12:00:00,2011-11-20,12:00:00,8.25,13090.0,United Kingdom
577488,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-20 12:00:00,2011-11-20,12:00:00,1.65,13090.0,United Kingdom
577488,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-20 12:00:00,2011-11-20,12:00:00,1.69,13090.0,United Kingdom
577488,22617,BAKING SET SPACEBOY DESIGN,48,2011-11-20 12:00:00,2011-11-20,12:00:00,4.25,13090.0,United Kingdom
577488,23084,RABBIT NIGHT LIGHT,24,2011-11-20 12:00:00,2011-11-20,12:00:00,1.79,13090.0,United Kingdom
577488,22138,BAKING SET 9 PIECE RETROSPOT ,48,2011-11-20 12:00:00,2011-11-20,12:00:00,4.25,13090.0,United Kingdom
577490,21213,PACK OF 72 SKULL CAKE CASES,1,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,84991,60 TEATIME FAIRY CAKE CASES,2,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,84836,ZINC METAL HEART DECORATION,1,2011-11-20 12:11:00,2011-11-20,12:11:00,1.25,16464.0,United Kingdom
577490,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2011-11-20 12:11:00,2011-11-20,12:11:00,0.85,16464.0,United Kingdom
577490,22952,60 CAKE CASES VINTAGE CHRISTMAS,5,2011-11-20 12:11:00,2011-11-20,12:11:00,0.55,16464.0,United Kingdom
577490,22621,TRADITIONAL KNITTING NANCY,16,2011-11-20 12:11:00,2011-11-20,12:11:00,1.65,16464.0,United Kingdom
577490,20728,LUNCH BAG CARS BLUE,2,2011-11-20 12:11:00,2011-11-20,12:11:00,1.65,16464.0,United Kingdom
577490,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-20 12:11:00,2011-11-20,12:11:00,1.65,16464.0,United Kingdom
577490,20726,LUNCH BAG WOODLAND,1,2011-11-20 12:11:00,2011-11-20,12:11:00,1.65,16464.0,United Kingdom
577490,23322,LARGE WHITE HEART OF WICKER,2,2011-11-20 12:11:00,2011-11-20,12:11:00,2.95,16464.0,United Kingdom
577490,21791,VINTAGE HEADS AND TAILS CARD GAME ,6,2011-11-20 12:11:00,2011-11-20,12:11:00,1.25,16464.0,United Kingdom
577490,22077,6 RIBBONS RUSTIC CHARM,5,2011-11-20 12:11:00,2011-11-20,12:11:00,1.95,16464.0,United Kingdom
577490,21790,VINTAGE SNAP CARDS,14,2011-11-20 12:11:00,2011-11-20,12:11:00,0.85,16464.0,United Kingdom
577490,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-11-20 12:11:00,2011-11-20,12:11:00,2.95,16464.0,United Kingdom
577491,22197,POPCORN HOLDER,23,2011-11-20 12:12:00,2011-11-20,12:12:00,0.85,14595.0,United Kingdom
577492,20725,LUNCH BAG RED RETROSPOT,10,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,16900.0,United Kingdom
577493,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-11-20 12:13:00,2011-11-20,12:13:00,0.55,17323.0,United Kingdom
577493,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-11-20 12:13:00,2011-11-20,12:13:00,0.55,17323.0,United Kingdom
577493,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-11-20 12:13:00,2011-11-20,12:13:00,0.55,17323.0,United Kingdom
577493,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-11-20 12:13:00,2011-11-20,12:13:00,0.55,17323.0,United Kingdom
577493,23293,SET OF 12 FAIRY CAKE BAKING CASES,3,2011-11-20 12:13:00,2011-11-20,12:13:00,0.83,17323.0,United Kingdom
577493,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-11-20 12:13:00,2011-11-20,12:13:00,1.25,17323.0,United Kingdom
577493,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2011-11-20 12:13:00,2011-11-20,12:13:00,1.25,17323.0,United Kingdom
577493,23209,LUNCH BAG VINTAGE DOILY ,2,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,23206,LUNCH BAG APPLE DESIGN,1,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,23209,LUNCH BAG VINTAGE DOILY ,1,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,20725,LUNCH BAG RED RETROSPOT,3,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,22384,LUNCH BAG PINK POLKADOT,3,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,20726,LUNCH BAG WOODLAND,1,2011-11-20 12:13:00,2011-11-20,12:13:00,1.65,17323.0,United Kingdom
577493,20719,WOODLAND CHARLOTTE BAG,6,2011-11-20 12:13:00,2011-11-20,12:13:00,0.85,17323.0,United Kingdom
577493,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-20 12:13:00,2011-11-20,12:13:00,0.85,17323.0,United Kingdom
577493,23204,CHARLOTTE BAG APPLES DESIGN,3,2011-11-20 12:13:00,2011-11-20,12:13:00,0.85,17323.0,United Kingdom
577493,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-20 12:13:00,2011-11-20,12:13:00,0.85,17323.0,United Kingdom
577493,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-11-20 12:13:00,2011-11-20,12:13:00,0.85,17323.0,United Kingdom
577493,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,22386,JUMBO BAG PINK POLKADOT,3,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,21931,JUMBO STORAGE BAG SUKI,1,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577493,23202,JUMBO BAG VINTAGE LEAF,2,2011-11-20 12:13:00,2011-11-20,12:13:00,2.08,17323.0,United Kingdom
577495,23209,LUNCH BAG VINTAGE DOILY ,1,2011-11-20 12:20:00,2011-11-20,12:20:00,1.65,14704.0,United Kingdom
577495,22561,WOODEN SCHOOL COLOURING SET,1,2011-11-20 12:20:00,2011-11-20,12:20:00,1.65,14704.0,United Kingdom
577495,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-11-20 12:20:00,2011-11-20,12:20:00,0.85,14704.0,United Kingdom
577495,23245,SET OF 3 REGENCY CAKE TINS,1,2011-11-20 12:20:00,2011-11-20,12:20:00,4.95,14704.0,United Kingdom
577495,20719,WOODLAND CHARLOTTE BAG,1,2011-11-20 12:20:00,2011-11-20,12:20:00,0.85,14704.0,United Kingdom
577495,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-11-20 12:20:00,2011-11-20,12:20:00,0.85,14704.0,United Kingdom
577495,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-11-20 12:20:00,2011-11-20,12:20:00,0.85,14704.0,United Kingdom
577495,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-20 12:20:00,2011-11-20,12:20:00,12.75,14704.0,United Kingdom
577495,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-20 12:20:00,2011-11-20,12:20:00,0.95,14704.0,United Kingdom
577495,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-11-20 12:20:00,2011-11-20,12:20:00,8.95,14704.0,United Kingdom
577495,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-11-20 12:20:00,2011-11-20,12:20:00,6.95,14704.0,United Kingdom
577495,48187,DOORMAT NEW ENGLAND,2,2011-11-20 12:20:00,2011-11-20,12:20:00,8.25,14704.0,United Kingdom
577495,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-11-20 12:20:00,2011-11-20,12:20:00,0.29,14704.0,United Kingdom
577495,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-11-20 12:20:00,2011-11-20,12:20:00,1.65,14704.0,United Kingdom
577497,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-11-20 12:22:00,2011-11-20,12:22:00,2.1,17555.0,United Kingdom
577497,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-20 12:22:00,2011-11-20,12:22:00,4.95,17555.0,United Kingdom
577497,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-20 12:22:00,2011-11-20,12:22:00,2.08,17555.0,United Kingdom
577497,22150,3 STRIPEY MICE FELTCRAFT,4,2011-11-20 12:22:00,2011-11-20,12:22:00,1.95,17555.0,United Kingdom
577497,22621,TRADITIONAL KNITTING NANCY,4,2011-11-20 12:22:00,2011-11-20,12:22:00,1.65,17555.0,United Kingdom
577497,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-11-20 12:22:00,2011-11-20,12:22:00,1.25,17555.0,United Kingdom
577498,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-11-20 12:22:00,2011-11-20,12:22:00,2.95,15906.0,United Kingdom
577498,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-20 12:22:00,2011-11-20,12:22:00,0.83,15906.0,United Kingdom
577498,22144,CHRISTMAS CRAFT LITTLE FRIENDS,5,2011-11-20 12:22:00,2011-11-20,12:22:00,2.1,15906.0,United Kingdom
577498,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,2011-11-20 12:22:00,2011-11-20,12:22:00,1.25,15906.0,United Kingdom
577498,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-11-20 12:22:00,2011-11-20,12:22:00,3.75,15906.0,United Kingdom
577498,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-11-20 12:22:00,2011-11-20,12:22:00,3.75,15906.0,United Kingdom
577499,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-11-20 12:24:00,2011-11-20,12:24:00,4.95,15906.0,United Kingdom
577500,22865,HAND WARMER OWL DESIGN,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.1,14052.0,United Kingdom
577500,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-11-20 12:30:00,2011-11-20,12:30:00,0.55,14052.0,United Kingdom
577500,23284,DOORMAT KEEP CALM AND COME IN,1,2011-11-20 12:30:00,2011-11-20,12:30:00,8.25,14052.0,United Kingdom
577500,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-20 12:30:00,2011-11-20,12:30:00,4.95,14052.0,United Kingdom
577500,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-11-20 12:30:00,2011-11-20,12:30:00,1.65,14052.0,United Kingdom
577500,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-20 12:30:00,2011-11-20,12:30:00,0.83,14052.0,United Kingdom
577500,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-11-20 12:30:00,2011-11-20,12:30:00,0.55,14052.0,United Kingdom
577500,22561,WOODEN SCHOOL COLOURING SET,1,2011-11-20 12:30:00,2011-11-20,12:30:00,1.65,14052.0,United Kingdom
577500,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.95,14052.0,United Kingdom
577500,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.95,14052.0,United Kingdom
577500,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-11-20 12:30:00,2011-11-20,12:30:00,0.42,14052.0,United Kingdom
577500,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.1,14052.0,United Kingdom
577500,22083,PAPER CHAIN KIT RETROSPOT,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.95,14052.0,United Kingdom
577500,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.95,14052.0,United Kingdom
577500,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.95,14052.0,United Kingdom
577500,22867,HAND WARMER BIRD DESIGN,1,2011-11-20 12:30:00,2011-11-20,12:30:00,2.1,14052.0,United Kingdom
577501,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-11-20 12:32:00,2011-11-20,12:32:00,4.95,14075.0,United Kingdom
577501,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-11-20 12:32:00,2011-11-20,12:32:00,1.25,14075.0,United Kingdom
577501,22561,WOODEN SCHOOL COLOURING SET,24,2011-11-20 12:32:00,2011-11-20,12:32:00,1.65,14075.0,United Kingdom
577501,23084,RABBIT NIGHT LIGHT,12,2011-11-20 12:32:00,2011-11-20,12:32:00,2.08,14075.0,United Kingdom
577502,22617,BAKING SET SPACEBOY DESIGN,3,2011-11-20 12:34:00,2011-11-20,12:34:00,4.95,12598.0,France
577502,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-20 12:34:00,2011-11-20,12:34:00,4.95,12598.0,France
577502,23084,RABBIT NIGHT LIGHT,18,2011-11-20 12:34:00,2011-11-20,12:34:00,2.08,12598.0,France
577502,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-20 12:34:00,2011-11-20,12:34:00,1.65,12598.0,France
577502,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-11-20 12:34:00,2011-11-20,12:34:00,1.25,12598.0,France
577502,21914,BLUE HARMONICA IN BOX ,12,2011-11-20 12:34:00,2011-11-20,12:34:00,1.25,12598.0,France
577503,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-11-20 12:34:00,2011-11-20,12:34:00,1.65,18110.0,United Kingdom
577503,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-11-20 12:34:00,2011-11-20,12:34:00,1.25,18110.0,United Kingdom
577503,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-20 12:34:00,2011-11-20,12:34:00,0.95,18110.0,United Kingdom
577503,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-11-20 12:34:00,2011-11-20,12:34:00,1.65,18110.0,United Kingdom
577503,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-11-20 12:34:00,2011-11-20,12:34:00,4.15,18110.0,United Kingdom
577503,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-20 12:34:00,2011-11-20,12:34:00,4.25,18110.0,United Kingdom
577503,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-11-20 12:34:00,2011-11-20,12:34:00,4.95,18110.0,United Kingdom
577503,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-20 12:34:00,2011-11-20,12:34:00,4.95,18110.0,United Kingdom
577503,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-20 12:34:00,2011-11-20,12:34:00,4.95,18110.0,United Kingdom
